address,suburb,postcode,state,orientation,gnaf_pid,property_centroid_x,property_centroid_y,property_area,property_perimeter,nearest_point_x,nearest_point_y,angle_to_road,road_id,distance_to_road
65 THE BULWARK,CASTLECRAG,2068,NSW,South,GANSW704346944,335297.240232669,6258418.294312298,791.4327088680618,123.24518199937728,335295.3548894668,6258390.192014646,-93.83814096300749,80,6.327779358995209
17 THE CITADEL,CASTLECRAG,2068,NSW,West,GANSW704363364,335301.2317450721,6258495.885292492,822.3154367814409,119.1915998943837,335286.87061802245,6258490.071232257,-157.95958038505478,63,2.487758990426869
62 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704346941,335338.3502449735,6258349.648573574,997.5882912193571,146.18786124908098,335337.54435381276,6258389.860084,91.14812851459362,80,9.70320618574227
111 EDINBURGH ROAD,CASTLECRAG,2068,NSW,South,GANSW704360658,334696.29814444546,6258351.133683969,553.370051213259,107.78209210400449,334697.14179302636,6258321.290797776,-88.38069842716403,54,11.558506087535124
9 EDITH STREET,CASTLECRAG,2068,NSW,South,GANSW704369676,334806.7261033,6258449.4038935555,584.4596787321532,107.78723036850971,334803.900161418,6258421.28035496,-95.73800046826831,156,8.94603329468651
10 RUTLAND AVENUE,CASTLECRAG,2068,NSW,East,GANSW704373010,334574.6659212606,6258430.827303921,563.6002009862201,108.60500441259717,334596.0028833929,6258439.251777315,21.545595238586177,158,4.593607501301818
11 EDITH STREET,CASTLECRAG,2068,NSW,South,GANSW704357655,334791.83155339665,6258452.656939657,637.988691542141,115.16760671951663,334788.830887594,6258422.794563134,-95.73800046828998,156,8.823405247214101
97 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704360762,335109.89184130525,6258310.516461974,728.37631364746,131.83523478046493,335135.59372244927,6258326.748322446,32.274199606505924,80,2.9343447643993974
42 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352836,334675.8237909324,6258195.477267305,704.3093962398414,114.65087344053121,334660.5297357708,6258177.96893589,-131.13819235385427,125,3.369990880523536
21 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704352816,334751.73919229227,6258204.528933776,565.6442537589339,112.17081498891605,334744.97824261023,6258179.921677181,-105.3631628819962,132,8.597343217203298
23 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704341148,334740.0222053116,6258216.117061656,769.4313154127392,121.12509193428984,334722.3282205248,6258191.47451008,-125.6793177780075,132,8.922280783848805
25 THE PARAPET,CASTLECRAG,2068,NSW,Northeast,GANSW704341150,334726.72562370216,6258227.281532812,733.8975452818156,120.76764738187003,334740.5856039268,6258255.928133362,64.18107941984248,134,8.568723438353297
44 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352837,334661.7883067176,6258207.2094175955,733.0600736643108,115.6787654220307,334646.755989391,6258190.00071847,-131.1381923541459,125,3.122493878092233
46 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352838,334649.4354758152,6258220.6025001565,611.8598062037933,109.09959115545256,334631.6246155382,6258204.152529345,-137.2746749137949,125,2.7044877244217895
6 THE POSTERN,CASTLECRAG,2068,NSW,Southwest,GANSW704340961,334631.57993676915,6258223.358105531,524.0213141380752,96.1619394386691,334622.03151465015,6258214.539257777,-137.2746749143897,125,2.4988570035793267
8 THE POSTERN,CASTLECRAG,2068,NSW,Northeast,GANSW704340963,334612.8442117352,6258208.102673887,565.8363142546434,96.7237865925728,334621.0103735393,6258215.64487686,42.72532508807829,125,0.6881283370430169
4 THE POSTERN,CASTLECRAG,2068,NSW,South,GANSW704340959,334660.8153489297,6258277.212233711,781.9611230302678,112.78774310153207,334661.2123316603,6258263.652727516,-88.3230259799337,134,0.17381915105615478
31 THE PARAPET,CASTLECRAG,2068,NSW,North,GANSW704352829,334685.0314875475,6258256.304241296,743.3002350762946,139.68005697300586,334684.7961305473,6258264.343192253,91.67697402005874,134,0.0
29 THE PARAPET,CASTLECRAG,2068,NSW,North,GANSW704352826,334699.20888446545,6258244.917990077,679.2042035527659,125.5899335460932,334698.6283150716,6258264.748158209,91.67697401995963,134,2.3118115086969637
27 THE PARAPET,CASTLECRAG,2068,NSW,North,GANSW704341152,334713.6027224392,6258236.489685627,652.5103783464136,117.91988185722005,334721.3929214141,6258263.624632922,73.9817042818377,134,5.093881187312243
5 THE PARAPET,CASTLECRAG,2068,NSW,Northeast,GANSW704343544,334829.4225934467,6258268.609435613,666.0998393549852,122.95578756630194,334851.57975230727,6258280.097163976,27.405193376897337,132,5.2276725625011045
3 THE PARAPET,CASTLECRAG,2068,NSW,Northeast,GANSW704352827,334820.8494153267,6258281.595385943,680.9909261364725,123.56294724588975,334842.1877888359,6258296.686423959,35.268917248990505,132,5.73347537652135
9 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704351773,334832.49255626416,6258238.303401343,664.2208042034329,122.59718657437816,334828.55507100443,6258228.839673543,-112.59027549063174,136,2.431640031126779
7 THE PARAPET,CASTLECRAG,2068,NSW,East,GANSW704351771,334833.540400216,6258253.720635807,684.7445688659135,124.86051832476038,334859.0515504845,6258254.312843623,1.3298073656426648,132,5.547483122425028
"UNIT 1, 7 THE PARAPET",CASTLECRAG,2068,NSW,East,GANSW704343546,334833.540400216,6258253.720635807,684.7445688659135,124.86051832476038,334859.0515504845,6258254.312843623,1.3298073656426648,132,5.547483122425028
"UNIT 2, 7 THE PARAPET",CASTLECRAG,2068,NSW,East,GANSW704351770,334833.540400216,6258253.720635807,684.7445688659135,124.86051832476038,334859.0515504845,6258254.312843623,1.3298073656426648,132,5.547483122425028
11 THE PARAPET,CASTLECRAG,2068,NSW,Northeast,GANSW704350218,334818.930572491,6258216.77760742,1283.4459243813171,147.9088811286215,334824.6287891719,6258230.473245131,67.40972450862307,136,0.17114048501229004
15 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704350221,334799.26837393624,6258203.75846406,712.9710265843445,122.91031013542029,334803.6842224076,6258178.079887109,-80.24249715498556,132,6.580709353356437
17 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704350223,334782.23551222915,6258202.527222277,753.724928336976,123.743491551702,334782.4467309376,6258175.095346939,-89.55884527590145,132,6.580709353356437
19 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704352813,334766.8108771098,6258203.5616525905,607.8125239166479,115.7530457479298,334763.42439845746,6258176.009912507,-97.00727342038414,132,7.216744110528735
14 THE PARAPET,CASTLECRAG,2068,NSW,North,GANSW704350220,334878.45492814126,6258199.271718836,874.8137636583444,126.27510066289824,334879.48317094427,6258210.027623362,84.53923383075528,116,0.0
12 THE PARAPET,CASTLECRAG,2068,NSW,South,GANSW704350219,334887.8930033693,6258222.144180237,800.9289199297209,122.73118961853625,334886.82405189186,6258209.411339405,-94.79886039095781,116,2.1130113131029384
2 SORTIE PORT,CASTLECRAG,2068,NSW,East,GANSW704349161,334946.90703200264,6258221.428512335,603.6651526639552,103.11025294206631,334971.76866490935,6258215.451164646,-13.518732890360349,142,9.036248718316278
22 THE BASTION,CASTLECRAG,2068,NSW,Northwest,GANSW704357453,335011.35047218105,6258222.936770543,691.9017445674399,117.88763789193871,335000.96661975293,6258244.289971756,115.93320056152427,139,6.600548490319549
1 SORTIE PORT,CASTLECRAG,2068,NSW,West,GANSW704349157,334996.34456192964,6258210.03185617,887.2768796183279,133.50813910093075,334971.8798855846,6258215.913765743,166.48126710977422,142,5.065589923702238
16 THE BASTION,CASTLECRAG,2068,NSW,North,GANSW704341222,335064.02604411164,6258206.905266597,708.686251078765,113.69763078312863,335072.0821084628,6258231.501866421,71.86495241264019,139,6.3939443078435225
14 THE BASTION,CASTLECRAG,2068,NSW,North,GANSW704341220,335081.4182447959,6258200.797482455,704.705603647116,113.39235729154103,335089.59598760784,6258225.7655883,71.86495241327323,139,6.936686346308824
18 THE BASTION,CASTLECRAG,2068,NSW,North,GANSW706385165,335047.09280163894,6258214.083836272,692.5146192861516,113.63037244202528,335053.9824847815,6258237.030686834,73.28786449279158,139,5.354441833943531
20 THE BASTION,CASTLECRAG,2068,NSW,North,GANSW704357451,335029.8536452861,6258220.662781069,691.9347735679066,114.98817908315709,335037.40012152627,6258242.245190985,70.7273793432274,139,5.265921040135728
15 THE BASTION,CASTLECRAG,2068,NSW,South,GANSW704341221,335115.7630783838,6258250.64717387,822.4744432035021,129.42818738830186,335104.7019028453,6258220.361060413,-110.06334004880104,139,8.421625505140563
17 THE BASTION,CASTLECRAG,2068,NSW,South,GANSW704357447,335098.387924114,6258256.473970621,938.9908524823054,136.43892152992376,335088.45272522356,6258226.140038241,-108.13504758731756,139,8.318628765281167
4 SORTIE PORT,CASTLECRAG,2068,NSW,East,GANSW704349162,334947.688376691,6258239.415217602,665.2393223529451,109.05291661420348,334975.23599090154,6258237.31585795,-4.357996137816165,142,9.325410986668071
6 SORTIE PORT,CASTLECRAG,2068,NSW,East,GANSW704349163,334947.0629299882,6258256.141446109,567.6359878141908,104.08472918339677,334975.255992238,6258259.078600226,5.947620589348226,142,9.887895257071918
8 SORTIE PORT,CASTLECRAG,2068,NSW,East,GANSW704349164,334945.20850239205,6258273.294657138,661.5929840951876,107.20956765030725,334969.8371484954,6258281.357830385,18.127930894072147,142,9.010084066135088
1 THE BATTLEMENT,CASTLECRAG,2068,NSW,Northwest,GANSW704358103,334994.8721330569,6258281.422955688,755.3938162922316,114.25883444208512,334970.4039907751,6258301.17343731,141.08981884874555,149,7.544853849526916
25 THE BASTION,CASTLECRAG,2068,NSW,South,GANSW704360695,335026.81749534036,6258278.765746322,718.2946459631283,124.40911427849537,335015.6857383017,6258249.508240339,-110.83058145855038,141,9.495322320388006
23 THE BASTION,CASTLECRAG,2068,NSW,Southeast,GANSW704357454,335043.00690117147,6258273.498124879,768.2542257268749,125.51455925351513,335066.8640017108,6258259.562827857,-30.289853475775896,140,19.091118556389834
21 THE BASTION,CASTLECRAG,2068,NSW,Southeast,GANSW704357452,335059.2223414443,6258267.603911816,749.7203159257635,123.79670217227911,335068.47492064437,6258262.461049566,-29.066624053155657,81,0.6101633059614765
19 THE BASTION,CASTLECRAG,2068,NSW,West,GANSW704357449,335080.5245970467,6258263.195605654,954.0071185482043,139.76913673049845,335066.8640017108,6258259.562827857,-165.10793433187666,140,0.0
95 THE BULWARK,CASTLECRAG,2068,NSW,West,GANSW704360760,335102.0848824305,6258331.1192907365,710.1568619354468,126.50337295073345,335079.8845436756,6258337.994864171,162.7919441927802,81,5.570621312835057
9 THE BATTLEMENT,CASTLECRAG,2068,NSW,Northwest,GANSW704349507,335037.3631220794,6258341.153726099,794.5175568179023,123.3456286343619,335014.9277025665,6258358.280095755,142.6432244306124,149,6.491675091601381
7 THE BATTLEMENT,CASTLECRAG,2068,NSW,Northwest,GANSW704349505,335026.22324597114,6258326.61563389,792.965920213388,123.2635082006439,335003.81438454305,6258343.721730086,142.6432244308837,149,6.529771186248657
5 THE BATTLEMENT,CASTLECRAG,2068,NSW,Northwest,GANSW704346909,335015.2243280076,6258312.058684098,787.7478393960447,122.98954437649616,334992.74386894394,6258329.219435281,142.64322443085493,149,6.577668747449883
3 THE BATTLEMENT,CASTLECRAG,2068,NSW,Northwest,GANSW704344308,335004.17370769166,6258297.624050708,786.9175888265463,122.54817455959538,334981.99177874334,6258315.529119878,141.08981884944717,149,6.642146950201428
10 SORTIE PORT,CASTLECRAG,2068,NSW,Southwest,GANSW704349158,334939.9194213973,6258293.496588272,702.9817653338972,111.71488023951926,334919.201736996,6258281.518745661,-149.965825551471,135,3.2326552850269454
12 SORTIE PORT,CASTLECRAG,2068,NSW,Southwest,GANSW704349159,334925.6069088991,6258308.609601003,674.6793166074233,111.3880990439867,334910.74132412823,6258294.797085311,-137.10297459953452,135,1.774820270694899
2 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352814,334866.7713972891,6258307.103990497,760.7617174899933,134.40788555969567,334845.15142840147,6258292.495907182,-145.95406950473964,132,6.525569305134076
4 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704352834,334879.24801053025,6258290.955680329,730.0166358167382,127.44456374525285,334853.004433885,6258277.349284235,-152.5948066229338,132,8.64192533892364
1 THE PARAPET,CASTLECRAG,2068,NSW,Southwest,GANSW704350216,334808.17190524214,6258290.350180593,659.4120559025426,123.66995263401246,334789.7400527028,6258264.605817617,-125.60102836362914,136,2.936474212899457
140 EDINBURGH ROAD,CASTLECRAG,2068,NSW,Northeast,GANSW704357434,334789.7119916018,6258293.872070134,1015.8450097609509,137.71040755959814,334818.0075462811,6258325.0741252825,47.79671622284493,132,17.184299388800174
